"date"	"hour"	"precip"	"drivers_onduty"	"drivers_occupied"	"t_onduty"	"t_occupied"	"n_pass"	"n_trip"	"n_mile"	"earnings"
"246"	"2010-04-22"	19	NA	6331	6331	5591.33222222	3754.81638889	36111	18054	46427.1145409	221030.831753
"247"	"2010-04-22"	20	NA	6199	6199	5241.49222222	3320.9	33877	16927	45533.9886922	197751.160031
"248"	"2010-04-23"	3	NA	1886	1886	936.594166667	540.014722222	6231	3001	10534.0190576	38047.5093754
"249"	"2010-04-23"	15	NA	5453	5453	4340.21777778	3086.7025	25407	12728	35635.8947681	156234.908641
"250"	"2010-04-24"	11	NA	4592	4592	3516.09027778	2156.95972222	23540	11638	29036.861276	121877.014008
"251"	"2010-04-24"	23	0	5772	5772	5270.86861111	3826.65722222	38546	17869	47339.1965075	205598.467028
"252"	"2010-04-25"	6	17	1467	1467	661.241388889	419.613055556	4470	2245	9587.24861573	31833.3487352
"253"	"2010-04-25"	18	NA	4901	4901	3849.82638889	2302.71333333	25798	12450	36525.2230229	141768.299631
"254"	"2010-04-26"	2	NA	1228	1228	537.253611111	335.103611111	3343	1639	7511.96526985	25240.7428873
"255"	"2010-04-26"	14	1	5269	5269	4129.64722222	2763.80972222	26191	13530	33956.7592777	148099.321461
"256"	"2010-04-27"	9	NA	5558	5558	4632.61222222	3043.35555556	27574	14555	35525.6886592	160928.507572
"257"	"2010-04-27"	10	NA	5486	5486	4133.14805556	2497.32138889	23189	12118	30356.3775576	134565.221294
"258"	"2010-04-27"	22	NA	5515	5515	4316.84333333	2752.09472222	29828	14628	43719.3065686	176899.571952
"259"	"2010-04-28"	5	NA	1246	1246	441.025	275.088333333	3615	1806	6861.08958126	24198.0202381
"260"	"2010-04-28"	17	NA	5583	5583	4106.39111111	2957.64888889	28553	14424	36770.957431	171648.510701
"261"	"2010-04-29"	1	NA	2934	2934	1477.37888889	859.850277778	9858	4827	16144.3413569	60633.1387252
"262"	"2010-04-29"	13	NA	5530	5530	4118.825	2753.67138889	23976	12480	32256.2197398	144610.092061
"263"	"2010-04-30"	1	NA	4142	4142	2431.5975	1389.20861111	14826	7186	25185.8989099	93844.0466823
"264"	"2010-04-30"	13	NA	4753	4753	3765.86972222	2587.50138889	23159	11912	31983.7842641	139117.829849
"265"	"2010-05-01"	5	NA	1668	1668	710.562222222	455.873055556	4543	2172	10511.9627688	35110.4893609
"266"	"2010-05-01"	17	NA	5222	5222	3869.02055556	2806.69666667	29999	14208	36262.9750283	151867.741917
"267"	"2010-05-02"	1	NA	5499	5499	4498.98222222	2934.73111111	31170	14623	45986.6666648	178889.410707
"268"	"2010-05-02"	13	NA	4546	4546	3454.50666667	2383.39472222	25698	12520	35644.7633073	141920.843289
"269"	"2010-05-03"	8	NA	4828	4828	4255.42638889	3111.1	26068	13735	35590.8659033	155808.332034
"270"	"2010-05-03"	21	NA	5177	5177	3737.34777778	2250.9775	25258	12547	38513.4044078	151828.091248
"271"	"2010-05-04"	4	NA	766	766	311.468055556	200.084722222	2219	1103	4492.22837622	15520.9268728
"272"	"2010-05-04"	16	NA	5276	5276	3637.75777778	2598.07333333	23488	11815	31544.1030506	148271.714496
"273"	"2010-05-05"	0	NA	4036	4036	2321.17888889	1370.52083333	14157	7151	24581.2014343	92825.0904833
"274"	"2010-05-05"	12	NA	5486	5486	4073.99944444	2858.08722222	24842	12909	31307.7213715	146830.226875
"275"	"2010-05-06"	7	NA	4567	4567	3390.76805556	2004.39888889	22596	12060	30922.8257705	123751.321846
"276"	"2010-05-06"	19	NA	6266	6266	5625.48944444	3754.00777778	35828	17920	46387.1671294	218860.990543
"277"	"2010-05-06"	20	NA	6132	6132	4978.28722222	3318.19805556	33195	16360	44416.8027411	193518.336029
"278"	"2010-05-07"	3	NA	1774	1774	868.336666667	498.488055556	5705	2728	9647.6885317	34708.8651088
"279"	"2010-05-07"	15	NA	5365	5365	4103.51166667	3050.94944444	24849	12373	35202.0444074	153038.992212
"280"	"2010-05-08"	11	NA	4698	4698	3404.6325	1993.99527778	23112	11525	28405.3508229	117003.621222
"281"	"2010-05-08"	23	NA	5886	5886	5123.94861111	3643.48	37236	17314	48271.3623577	203221.687804
"282"	"2010-05-09"	6	NA	1465	1465	724.389166667	404.293611111	4884	2372	9716.16106517	32381.9629338
"283"	"2010-05-09"	18	NA	4860	4860	3800.14305556	2516.92694444	26882	12647	36967.5185249	146004.432879
"284"	"2010-05-10"	6	NA	2687	2687	1472.34222222	825.705277778	11049	5823	17383.5874922	62772.9684917
"285"	"2010-05-10"	18	NA	5964	5964	5056.86416667	3275.00194444	33042	16793	43536.9661142	201202.429199
"286"	"2010-05-11"	2	NA	1277	1277	587.0875	339.6875	4023	1972	6757.20773416	24419.643214
"287"	"2010-05-11"	14	NA	5487	5487	4420.73444444	2873.905	26658	13575	34229.2048429	152912.290227
"288"	"2010-05-12"	9	1	5622	5622	4977.3275	3588.02527778	29564	15466	35633.1114481	173020.132116
"289"	"2010-05-12"	10	1	5642	5642	4781.68166667	3275.35666667	27251	14127	32708.8988773	157963.390676
"290"	"2010-05-12"	22	NA	5763	5763	4540.97694444	2907.45472222	31659	15309	47985.0935155	189629.896615
"291"	"2010-05-13"	5	NA	1331	1331	506.2575	314.46	3993	1973	8004.14247586	28539.9271489
"292"	"2010-05-13"	17	NA	5658	5658	4402.38916667	3274.28388889	25267	12655	34188.7550881	168241.841508
"293"	"2010-05-14"	1	0	4345	4345	2605.67416667	1498.6625	15790	7644	25962.0788943	98821.2278754
"294"	"2010-05-14"	13	NA	4858	4858	3672.72638889	2722.2125	24262	12223	33631.3214904	145592.244225
"295"	"2010-05-15"	8	NA	3154	3154	1881.1925	1047.54611111	12591	6369	19649.2971894	71932.5406064
"296"	"2010-05-15"	21	NA	5879	5879	4902.51027778	3287.56805556	34060	15912	42471.5647971	184134.245297
"297"	"2010-05-16"	4	NA	3420	3420	2054.82027778	1300.87694444	13316	6203	25144.6845725	88415.2739618
"298"	"2010-05-16"	16	NA	4741	4741	3309.06	2506.7825	21898	10518	36754.1710528	142316.25255
"299"	"2010-05-17"	0	NA	2995	2995	1798.93277778	1072.47694444	11671	5638	22290.0439832	78149.1058778
"300"	"2010-05-17"	12	NA	5076	5076	3894.99472222	2482.41333333	23633	12017	32919.8511237	140270.504317
"301"	"2010-05-18"	7	3	4462	4462	3171.6975	2077.70944444	23481	12263	31553.6684864	126111.93025
"302"	"2010-05-18"	19	NA	6091	6091	5407.19555556	3560.47583333	34021	16927	43336.3318815	206285.628683
"303"	"2010-05-18"	20	1	5915	5915	4631.58944444	3019.195	32577	16185	43588.4270419	186802.225009
"304"	"2010-05-19"	3	NA	1040	1040	492.331944444	280.748611111	3301	1550	5679.33822227	20144.3940289
"305"	"2010-05-19"	15	NA	5494	5494	4192.3625	2958.14277778	26545	13201	37730.1491055	160406.057679
"306"	"2010-05-20"	3	NA	1335	1335	655.870555556	367.953888889	4323	2068	7411.616948	26605.5188443
"307"	"2010-05-20"	15	NA	5594	5594	4416.87305556	3135.19833333	25876	13076	37690.9621043	162289.154304
"308"	"2010-05-21"	11	NA	5518	5518	4261.10583333	2805.44333333	25480	12974	32876.2373723	146701.893934
"309"	"2010-05-21"	23	NA	6039	6039	5243.06527778	3692.94222222	37666	17350	52322.3047709	213884.544747
"310"	"2010-05-22"	6	NA	1763	1763	824.4025	532.4525	5237	2613	13164.3328185	42949.8889933
"311"	"2010-05-22"	18	NA	5548	5548	4843.77611111	3144.30888889	32212	15151	39141.8581588	165887.785438
"312"	"2010-05-23"	2	NA	5046	5046	4106.10583333	2490.54916667	27731	12822	40606.7576959	156161.535118
"313"	"2010-05-23"	14	NA	4844	4844	3850.67444444	2654.63027778	22923	11041	35699.126384	145098.755642
"314"	"2010-05-24"	9	NA	5160	5160	4293.57694444	2805.19472222	24889	13088	35336.2611092	153353.822779
"315"	"2010-05-24"	10	NA	5157	5157	3790.91722222	2291.91972222	21479	11111	30577.2785378	129043.556898
"316"	"2010-05-24"	22	NA	4855	4855	3488.59777778	2127.58972222	23656	11419	36947.8575026	143372.371806
"317"	"2010-05-25"	5	NA	1258	1258	483.426944444	300.653055556	3921	1910	7664.23026915	26518.9354752
"318"	"2010-05-25"	17	NA	5490	5490	4097.80083333	2956.30833333	27523	13716	35160.6042806	166866.237535
"319"	"2010-05-26"	1	NA	2954	2954	1522.11055556	889.793611111	9454	4586	17083.3739619	62059.5953879
"320"	"2010-05-26"	13	NA	5518	5518	4384.97972222	3213.01888889	26052	13253	33474.4006234	157811.000688
"321"	"2010-05-27"	8	NA	5305	5305	4360.47388889	3091.20611111	29717	15478	37411.3470301	164977.143891
"322"	"2010-05-27"	21	NA	5980	5980	5009.22194444	3109.98611111	32672	15671	45844.2002063	189164.818313
"323"	"2010-05-28"	4	NA	1538	1538	786.697777778	478.997777778	5113	2367	11007.6517893	37295.1024579
"324"	"2010-05-28"	16	NA	5369	5369	3527.36972222	2575.08361111	21009	10388	31665.7411673	142106.624832
"325"	"2010-05-29"	0	NA	5383	5383	4238.70666667	2702.12444444	27789	12868	41967.6742431	163780.007633
"326"	"2010-05-29"	12	NA	4544	4544	2832.28055556	1661.38055556	19126	9358	25595.498142	100803.437262
"327"	"2010-05-30"	0	NA	4772	4772	3903.56027778	2307.51055556	26527	11992	34878.0037324	138889.774199
"328"	"2010-05-30"	12	NA	3898	3898	2669.85361111	1486.80805556	18932	8913	24537.5172755	93581.9936383
"329"	"2010-05-31"	7	NA	1639	1639	582.901388889	388.65	4285	2149	10571.98882	33676.5820043
"330"	"2010-05-31"	19	NA	4521	4521	3152.87361111	1894.45166667	22145	10413	31384.7335931	118528.806184
"331"	"2010-05-31"	20	NA	4352	4352	2837.03305556	1674.99555556	20272	9615	29692.6042698	114397.68705
"332"	"2010-06-01"	4	NA	732	732	325.936944444	185.253611111	2112	992	4829.06584847	16066.8266504
"333"	"2010-06-01"	16	0	5260	5260	3652.76361111	2500.10611111	22220	11131	30353.1900228	140318.583312
"334"	"2010-06-02"	0	NA	3863	3863	2115.64027778	1231.39138889	12539	6009	24585.0992725	88349.4736046
"335"	"2010-06-02"	12	NA	5502	5502	4284.93083333	2937.48972222	24688	12797	31120.4561754	146671.096205
"336"	"2010-06-03"	7	NA	4612	4612	3415.13138889	2008.13388889	22994	12059	30923.6431603	123273.468531
"337"	"2010-06-03"	19	NA	6203	6203	5509.64944444	3772.48694444	37145	18055	45366.1562174	217931.578469
"338"	"2010-06-03"	20	NA	6055	6055	5089.8775	3303.86111111	34247	16682	45009.6674568	196024.491205
"339"	"2010-06-04"	3	NA	1939	1939	932.249166667	548.2325	6445	2990	10789.4630305	38724.4369399
"340"	"2010-06-04"	15	NA	5409	5409	4229.35027778	3153.38027778	25635	12618	35655.6760177	156222.975413
"341"	"2010-06-05"	11	NA	4642	4642	3439.70444444	2089.50416667	23592	11625	29058.9289529	120502.944578
"342"	"2010-06-05"	23	NA	5810	5810	5121.30111111	3430.50611111	36301	16588	45501.7889842	192299.614593
"343"	"2010-06-06"	6	NA	1385	1385	606.146388889	357.671111111	3706	1870	9673.3586605	31170.3608733
"344"	"2010-06-06"	18	NA	5019	5019	3927.67472222	2523.52944444	24646	11827	37727.9737761	146490.39567
"345"	"2010-06-07"	2	NA	1235	1235	558.500555556	333.245	3750	1828	6685.47414077	23388.5123185
"346"	"2010-06-07"	14	NA	5233	5233	4006.82055556	2622.95805556	24271	12313	34990.0514416	146094.418565
"347"	"2010-06-08"	9	NA	5581	5581	4790.92527778	3189.55083333	27195	14269	35227.1431037	163289.126447
"348"	"2010-06-08"	10	NA	5554	5554	4224.78222222	2710.84861111	23852	12368	30951.670384	140120.869993
"349"	"2010-06-08"	22	NA	5648	5648	4608.58083333	2998.13305556	30662	14846	46156.5075442	186655.907305
"350"	"2010-06-09"	5	NA	1362	1362	503.481944444	309.765277778	3684	1849	8363.66920367	28397.2402093
"351"	"2010-06-09"	17	13	5682	5682	4148.00111111	3352.19416667	26369	13081	32494.1989054	166334.349295
"352"	"2010-06-10"	5	NA	1360	1360	500.154722222	327.745277778	3840	1884	8721.49104357	29972.9659068
"353"	"2010-06-10"	17	25	5473	5473	3941.04555556	2952.36888889	25379	12660	32749.5479748	157634.270321
"354"	"2010-06-11"	1	NA	4484	4484	2647.21222222	1579.27138889	16519	8055	27279.44363	104241.781355
"355"	"2010-06-11"	13	NA	4818	4818	3638.35694444	2655.07	23601	12019	32945.024691	142491.031663
"356"	"2010-06-12"	8	NA	2904	2904	1546.73	910.378611111	10855	5505	16682.1703511	61988.4045148
"357"	"2010-06-12"	21	NA	5526	5526	4013.91777778	2576.39777778	29879	13700	36716.4078275	153512.752056
"358"	"2010-06-13"	4	NA	3098	3098	1829.17138889	1137.26111111	11925	5440	22163.9129544	77508.2436056
"359"	"2010-06-13"	16	18	4596	4596	3342.54666667	2571.35138889	20809	9822	30838.0470705	129147.874186
"360"	"2010-06-14"	0	NA	2935	2935	1792.38277778	1033.34194444	10610	5115	23260.959282	79321.8566593
"361"	"2010-06-14"	12	NA	4982	4982	3526.15333333	2252.16722222	21936	11241	30614.5601073	129604.505568
"362"	"2010-06-15"	7	NA	4442	4442	3140.69861111	1818.82777778	20876	10940	29151.9321062	114764.253508
"363"	"2010-06-15"	19	NA	6047	6047	5156.51861111	3245.56361111	33562	16573	41488.4659155	196344.972434
"364"	"2010-06-15"	20	NA	5964	5964	4546.77555556	2954.58944444	31485	15501	43211.3521381	182834.59893
"365"	"2010-06-16"	3	NA	1241	1241	594.631944444	334.235833333	3869	1840	6701.53078623	23759.1499401
"366"	"2010-06-16"	15	NA	5467	5467	4125.54222222	2904.47138889	25231	12652	35394.0699616	153234.356776
"367"	"2010-06-17"	11	NA	5436	5436	4034.3225	2659.58833333	24139	12355	31719.959651	141751.457345
"368"	"2010-06-17"	23	NA	5730	5730	4470.70083333	2768.41305556	29118	13934	43778.8220508	173937.419225
"369"	"2010-06-18"	6	NA	2956	2956	1542.21305556	892.500833333	11041	5661	19308.0851915	68562.4161867
"370"	"2010-06-18"	18	NA	6017	6017	5158.3625	3456.79555556	33385	16123	42966.8705398	199660.822253
"371"	"2010-06-19"	2	NA	4964	4964	3660.35	2196.01722222	23567	10977	35706.8890376	138285.565361
"372"	"2010-06-19"	14	NA	4985	4985	3898.86638889	2302.83361111	23569	11437	32610.3234314	130502.218366
"373"	"2010-06-20"	2	NA	4860	4860	3766.63666667	2234.22888889	24370	11290	36518.1846529	140682.88564
"374"	"2010-06-20"	14	0	4613	4613	3469.57416667	2327.40666667	24384	11776	35204.5172843	137929.468712
"375"	"2010-06-21"	9	NA	5167	5167	4207.35305556	2721.04194444	25257	13263	35523.2238731	151638.883406
"376"	"2010-06-21"	10	NA	5101	5101	3549.78777778	2223.45805556	20949	10754	30918.3490806	127357.957945
"377"	"2010-06-21"	22	NA	4925	4925	3574.98444444	2236.69944444	23853	11591	37873.8953512	148098.111147
"378"	"2010-06-22"	5	NA	1230	1230	459.3425	292.460833333	3465	1794	7592.11423318	26393.4005831
"379"	"2010-06-22"	17	NA	5387	5387	4082.29111111	2854.04888889	26551	13182	33682.1679594	161339.495434
"380"	"2010-06-23"	1	NA	2881	2881	1403.76666667	841.616666667	8725	4247	17016.3874926	61066.3870375
"381"	"2010-06-23"	13	NA	5486	5486	4363.02277778	3046.68	26684	13551	34627.7696362	157541.049272
"382"	"2010-06-24"	8	NA	5306	5306	4539.50916667	3041.76694444	28495	14971	36834.9524946	163137.601132
"383"	"2010-06-24"	21	NA	6015	6015	5098.91166667	3297.97444444	33627	16363	46244.1905815	195617.64172
"384"	"2010-06-25"	4	NA	1548	1548	753.0325	475.4975	4968	2393	10259.5680169	35296.295888
"385"	"2010-06-25"	16	NA	5460	5460	3715.58527778	2746.67527778	21772	10583	31745.8542843	146374.977646
"386"	"2010-06-26"	0	NA	5847	5847	5160.89361111	3426.82861111	33734	15616	48245.6529325	197349.238084
"387"	"2010-06-26"	12	NA	4905	4905	3915.77444444	2378.74944444	25713	12545	32242.7227474	135031.064405
"388"	"2010-06-27"	7	NA	1805	1805	817.569444444	502.869444444	5744	2916	12460.6497598	41121.714635
"389"	"2010-06-27"	19	NA	4856	4856	3854.07777778	2548.18611111	25287	12067	36613.1114198	145754.914878
"390"	"2010-06-27"	20	NA	4606	4606	3423.31361111	2137.88027778	22748	10915	32855.7738659	132303.438785
"391"	"2010-06-28"	3	NA	1056	1056	499.093888889	293.043888889	3286	1599	5987.07001198	20759.5207481
"392"	"2010-06-28"	15	NA	5025	5025	3975.03555556	2547.46	24699	12266	33671.2899311	141026.365476
"393"	"2010-06-29"	11	NA	5351	5351	3854.33944444	2607.21888889	24264	12306	29876.0458173	135904.712342
"394"	"2010-06-29"	23	NA	5101	5101	3637.51	2251.24555556	23636	11553	37473.7164229	146455.978589
"395"	"2010-06-30"	11	NA	5252	5252	3970.68777778	2575.575	22713	11724	28877.2759544	131512.794704
"396"	"2010-06-30"	23	NA	5438	5438	4318.72083333	2787.12194444	27711	13390	43929.3741255	172679.357898
"397"	"2010-07-01"	3	NA	1464	1464	734.8425	405.675833333	4754	2228	8099.51817974	28891.9174601
"398"	"2010-07-01"	15	NA	5353	5353	4099.4675	2828.45888889	22803	11475	35039.7423355	147302.329673
"399"	"2010-07-02"	11	NA	4915	4915	3309.60694444	1982.0525	19837	9964	26156.4758722	110583.652445
"400"	"2010-07-02"	23	NA	5081	5081	3842.06027778	2323.03888889	25753	11899	34469.0014117	139935.452647
"401"	"2010-07-03"	6	NA	1410	1410	651.859722222	391.743055556	4337	2157	10199.0883574	33527.7206141
"402"	"2010-07-03"	18	NA	4302	4302	2873.71861111	1643.90027778	20071	9248	24313.0236173	97261.954639
"403"	"2010-07-04"	2	NA	3207	3207	2116.16611111	1218.60166667	14597	6669	22087.4898562	81342.038125
"404"	"2010-07-04"	14	NA	3556	3556	2406.30972222	1359.84305556	16948	7837	23273.4470038	86853.5916606
"405"	"2010-07-05"	9	NA	2503	2503	1104.32861111	641.674722222	8483	4171	13652.4649943	48502.4091323
"406"	"2010-07-05"	10	NA	2897	2897	1667.53083333	859.983611111	11303	5538	17064.3049999	62183.1560933
"407"	"2010-07-05"	22	NA	4122	4122	2755.21027778	1661.22972222	18694	8784	31017.4688686	115042.447863
"408"	"2010-07-06"	5	NA	1226	1226	440.979444444	286.744166667	3588	1774	7839.06210622	26893.8904121
"409"	"2010-07-06"	17	NA	5343	5343	3984.71027778	2660.63472222	27678	13863	34853.9050271	161335.933231
"410"	"2010-07-07"	1	NA	2399	2399	1062.13194444	650.965277778	6825	3394	12450.684839	45531.9998028
"411"	"2010-07-07"	13	NA	5350	5350	4150.43666667	2823.53222222	26437	13323	31512.6298499	145586.160507
"412"	"2010-07-08"	8	0	5125	5125	4385.02638889	2887.85388889	27795	14460	34550.5808621	154132.661512
"413"	"2010-07-08"	21	NA	5947	5947	4784.44138889	3049.29611111	31718	15435	43319.0418734	183438.909092
"414"	"2010-07-09"	4	NA	1416	1416	681.176944444	422.893888889	4617	2168	9024.5290368	31204.6149089
"415"	"2010-07-09"	16	NA	5087	5087	3342.40944444	2372.975	21000	10335	29409.988545	134277.503129
"416"	"2010-07-10"	4	NA	2990	2990	1672.51555556	1036.98888889	10924	5086	19837.2121626	70595.3992024
"417"	"2010-07-10"	16	NA	4721	4721	2949.95194444	1946.12722222	21657	10315	28894.1135166	114524.318057
"418"	"2010-07-11"	0	NA	5582	5582	4734.56194444	3128.59888889	32659	15107	42706.8400559	179749.751544
"419"	"2010-07-11"	12	NA	4312	4312	3261.12833333	2016.42388889	23989	11536	31853.9803386	125202.498453
"420"	"2010-07-12"	7	NA	3897	3897	2757.66972222	1630.21027778	19293	10062	27959.2965475	107322.924465
"421"	"2010-07-12"	19	NA	5849	5849	4642.32833333	2810.3275	31227	15432	39824.5863491	181358.062513
"422"	"2010-07-12"	20	NA	5538	5538	3989.51	2393.05916667	26758	13137	38211.9360845	157637.34986
"423"	"2010-07-13"	3	NA	940	940	387.694166667	224.4775	2633	1261	4787.37278218	16727.1800703
"424"	"2010-07-13"	15	NA	5189	5189	3979.70861111	2755.18555556	23647	11884	28967.3357153	134534.167086
"425"	"2010-07-14"	11	NA	5532	5532	4144.74916667	2736.33583333	22722	11627	29038.2388723	135520.57082
"426"	"2010-07-14"	23	1	5442	5442	4164.22722222	2769.89777778	28777	13814	42946.4627049	173035.585554
"427"	"2010-07-15"	6	NA	2761	2761	1429.34555556	813.241388889	10774	5754	17083.8030717	62366.0038713
"428"	"2010-07-15"	18	NA	5953	5953	5040.07611111	3611.18194444	31844	15736	40896.5303922	198834.147931
"429"	"2010-07-16"	2	NA	3242	3242	1799.23222222	1034.98222222	11506	5487	18386.5580398	69458.7975393
"430"	"2010-07-16"	14	NA	5283	5283	4301.23305556	3043.84083333	26681	13271	34990.2882213	156022.837226
"431"	"2010-07-17"	9	NA	3513	3513	2193.4275	1242.31083333	15308	7617	20529.2971202	79735.5491704
"432"	"2010-07-17"	10	NA	4068	4068	2792.48638889	1614.68277778	19369	9532	24731.3558422	99321.5854688
"433"	"2010-07-17"	22	NA	5561	5561	4399.57305556	2788.51305556	30633	14339	38086.9797825	161065.0005
"434"	"2010-07-18"	5	NA	2016	2016	1009.6375	629.316944444	6240	2900	13295.790523	45141.8367038
"435"	"2010-07-18"	17	NA	4650	4650	3232.58805556	2273.89277778	24465	11691	36343.3798468	139254.061676
"436"	"2010-07-19"	1	NA	2032	2032	1015.99361111	603.740555556	6389	3073	12769.9543786	44071.0568306
"437"	"2010-07-19"	13	NA	4818	4818	3489.46055556	2238.07583333	22240	11192	30209.8924071	127437.935214
"438"	"2010-07-20"	1	NA	2493	2493	1225.27305556	744.608333333	7464	3708	16419.1272471	57052.9201002
"439"	"2010-07-20"	13	NA	5325	5325	4019.45972222	2636.96805556	24974	12515	32587.8409656	143250.603567
"440"	"2010-07-21"	8	NA	5117	5117	4336.94527778	2878.05416667	27625	14469	34787.8276171	155684.755481
"441"	"2010-07-21"	21	NA	5792	5792	4815.14277778	3203.06833333	32820	16046	45642.3038585	192939.300878
"442"	"2010-07-22"	4	NA	1143	1143	490.583333333	298.816666667	3335	1592	6766.43926889	23304.2347864
"443"	"2010-07-22"	16	NA	5364	5364	3624.10861111	2715.18166667	20760	10329	30556.0981679	143634.961922
"444"	"2010-07-23"	0	NA	5400	5400	4197.03916667	2697.06416667	26554	12887	41484.1842995	165880.511024
"445"	"2010-07-23"	12	NA	5177	5177	4111.22972222	3077.55472222	25770	12981	31526.8442659	149823.064476
"446"	"2010-07-24"	7	NA	2133	2133	1061.86611111	600.931111111	7216	3599	13588.1593818	46556.4744768
"447"	"2010-07-24"	19	NA	5442	5442	4506.98027778	2885.47833333	32658	15429	37573.153201	160232.047273
